CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyWebsiteVisits
706,23,Male,East,Bronze,6,6316.52,Electronics,18/1/2022,Engineer,2
707,24,Female,South,Silver,12,9604.37,Home Goods,16/2/2023,Teacher,3
708,30,Female,North,Bronze,61,5559.03,Clothing,20/10/2022,Engineer,3
709,44,Female,West,Platinum,14,8700.01,Clothing,28/6/2022,Lawyer,14
710,28,Female,South,Silver,13,7300.21,Electronics,5/5/2023,Lawyer,13
711,32,Male,West,Platinum,8,5586.81,Home Goods,19/6/2022,Doctor,14
712,26,Female,East,Silver,57,5163.33,Electronics,16/12/2022,Manager,6
713,25,Male,South,Bronze,6,395.47,Clothing,18/12/2022,Engineer,6
714,63,Female,West,Platinum,58,3045.42,Clothing,4/6/2023,Chef,11
715,23,Female,North,Platinum,11,2448.19,Electronics,9/8/2023,Engineer,5
716,65,Female,West,Gold,31,2995.62,Clothing,29/8/2023,Doctor,11
717,60,Female,West,Silver,4,6693.89,Electronics,23/8/2023,Manager,10
718,21,Male,West,Bronze,99,5208.91,Home Goods,30/4/2022,Lawyer,9
719,28,Male,South,Platinum,62,4104.39,,26/11/2023,Manager,8
720,68,Female,East,Gold,2,6565.12,Home Goods,25/11/2023,Engineer,10
721,45,Male,West,Platinum,44,1875.73,Clothing,30/1/2023,Artist,8
722,43,Female,South,Platinum,17,2441.17,Home Goods,13/11/2022,Manager,13
723,21,Female,South,Silver,40,4864.69,Home Goods,9/2/2022,Doctor,2
724,32,Female,East,Silver,18,7087.13,Clothing,4/1/2022,Lawyer,4
725,36,Female,East,Silver,53,1180.59,Clothing,4/12/2023,Artist,14
726,23,Female,West,Silver,53,8475.68,Electronics,7/11/2023,Teacher,7
727,22,Female,West,Gold,8,7597.48,Electronics,30/8/2023,Doctor,14
728,35,Male,South,Gold,19,6458.46,Home Goods,10/4/2022,Lawyer,4
729,23,Female,East,Bronze,22,4485.02,Clothing,30/11/2022,Manager,2
730,48,Male,North,Silver,23,8161.09,Home Goods,18/7/2022,Chef,13
731,42,Female,South,Silver,31,3866.15,Clothing,15/10/2022,Doctor,5
732,21,Male,West,Silver,69,2064.72,Clothing,5/1/2023,Manager,7
733,23,Male,East,Silver,96,2056.44,Electronics,9/9/2022,Manager,3
734,58,Female,South,Silver,4,9136.11,Home Goods,2/3/2022,Artist,11
735,54,Female,North,Silver,50,5975.39,Clothing,29/8/2022,Engineer,9
736,67,Female,North,Gold,10,2486.1,Clothing,16/2/2023,Doctor,3
737,42,Female,East,Silver,10,2398.53,Clothing,15/3/2023,Manager,12
738,51,Female,South,Platinum,35,4849.53,Clothing,21/12/2022,Teacher,12
739,36,Male,North,Platinum,95,5643.7,Home Goods,8/7/2023,Lawyer,13
740,51,Female,North,Gold,77,8976.49,Clothing,30/3/2023,Manager,3
741,32,Male,South,Platinum,49,2631.05,Home Goods,31/10/2022,Chef,3
742,67,Male,West,Bronze,50,6635.33,Clothing,14/9/2023,Artist,1
743,25,Male,North,Gold,9,7288.64,Electronics,27/10/2023,Lawyer,2
744,61,Female,North,Bronze,25,8831.87,Clothing,25/10/2023,Teacher,11
745,64,Male,North,Platinum,37,8765.52,Electronics,2/8/2022,Artist,3
746,66,Female,North,Bronze,10,5757.45,Electronics,4/4/2022,Doctor,1
747,51,Female,North,Platinum,7,3332.17,Clothing,1/9/2022,Engineer,2
748,35,Male,East,Gold,9,2963.88,Clothing,4/12/2023,Manager,2
749,47,Female,West,Gold,82,6911.56,Clothing,5/7/2022,Chef,11
750,30,Female,North,Silver,74,7998.1,Electronics,21/10/2022,Chef,3
751,-9999,Female,North,?,58,4171.95,Home Goods,12/4/2023,Chef,13
752,-9999,Female,South,Silver,2,7269.21,Clothing,17/4/2023,Engineer,14
753,52,Female,South,Bronze,37,1040.37,Clothing,4/4/2022,Engineer,11
754,69,Female,East,Platinum,1,1304.87,Clothing,4/12/2023,Artist,1
755,41,Female,East,Platinum,59,4219.23,Electronics,10/11/2023,Chef,13
756,43,Female,West,Bronze,42,7268.07,Clothing,1/2/2023,Artist,11
757,64,Female,West,Platinum,79,9157.39,Electronics,29/7/2023,Artist,5
758,68,Female,North,?,55,6755.92,Electronic,16/9/2023,Doctor,9
759,61,Female,South,Bronze,92,1876.69,Clothing,11/7/2022,Manager,11
760,59,Female,West,Silver,27,4258.78,Electronics,25/4/2023,Doctor,5
761,64,Female,North,Gold,35,2804.87,Electronics,5/11/2023,Lawyer,7
762,18,Female,South,Platinum,70,767.64,Electronics,18/6/2023,Engineer,7
763,30,Female,East,Silver,8,8275.28,Clothing,19/3/2023,Teacher,8
764,27,Female,North,Gold,83,3500.95,Home Goods,8/4/2022,Teacher,5
765,36,Male,North,Platinum,16,5224.86,Home Goods,26/3/2023,Chef,11
766,22,Male,East,Platinum,30,5809.27,Clothing,4/9/2023,Lawyer,12
767,25,Female,South,Platinum,81,9215.42,Home Goods,19/12/2022,Manager,1
768,21,Male,East,Bronze,62,1093.04,Clothing,18/6/2022,Teacher,7
769,-9999,Female,North,Bronze,51,9726.95,Home Goods,2/12/2022,Doctor,1
770,30,Female,West,Platinum,4,4515.6,Clothing,27/5/2022,Manager,12
771,55,Male,South,Platinum,50,5243.33,Clothing,26/9/2022,Teacher,13
772,63,Female,North,Silver,70,9915.51,Clothing,19/6/2022,Doctor,2
773,66,Female,East,Platinum,91,1840,Clothing,2/5/2022,Artist,9
774,63,Female,South,Bronze,35,7379.25,Electronics,7/4/2022,Lawyer,7
775,36,Male,North,Platinum,98,6862.29,Electronics,4/8/2022,Manager,4
776,69,Female,South,Platinum,89,2319.2,Clothing,27/4/2023,Doctor,14
777,67,Female,West,Gold,54,9665.96,Home Goods,18/3/2023,Chef,13
778,25,,West,Silver,43,462.17,Clothing,12/7/2022,Manager,11
779,44,Female,West,Platinum,35,6639.96,Electronics,27/3/2022,Artist,10
780,67,Male,South,Silver,75,8748.13,Home Goods,4/6/2023,Artist,12
781,64,Female,West,Bronze,67,4063.48,Home Goods,9/7/2023,Chef,3
782,47,Female,South,Bronze,66,4488.12,Electronics,24/3/2023,Teacher,7
783,21,Male,South,Gold,65,750.89,Clothing,10/4/2022,Artist,11
784,28,Female,East,Platinum,44,2706.57,Electronics,18/12/2022,Manager,11
785,38,Female,North,Bronze,12,7194.35,Clothing,21/3/2023,Teacher,10
786,60,Female,West,Platinum,72,9824.77,Electronics,16/4/2022,Teacher,8
787,19,Female,North,Silver,36,3515.71,Clothing,17/2/2023,Lawyer,12
788,38,Female,North,Gold,18,1566.49,Clothing,22/5/2023,Engineer,10
789,34,Male,East,Platinum,73,1019.66,Clothing,14/6/2022,Engineer,4
790,60,Female,West,Silver,38,1885.66,Home Goods,14/4/2022,Teacher,7
791,68,Female,North,Silver,33,1199.3,Home Goods,23/4/2022,Chef,4
792,46,Male,South,Silver,66,8315.43,Electronics,9/1/2023,Artist,5
793,44,Female,North,Platinum,5,3895.87,Electronics,14/11/2023,Chef,1
794,41,Male,South,Bronze,82,4039.58,Home Goods,12/9/2022,Lawyer,1
795,66,Female,South,Platinum,93,8452.21,Home Goods,1/1/2023,Engineer,4
796,20,Male,South,Platinum,60,7446.17,Clothing,2/9/2023,Doctor,10
797,56,Female,East,Platinum,96,5316.73,Electronics,27/12/2023,Artist,13
798,27,Female,West,Gold,82,5049.9,Clothing,3/7/2023,Manager,3
799,20,Male,North,Gold,37,6996.31,Electronics,7/4/2022,Doctor,11
800,62,Female,East,Bronze,65,5914.87,Clothing,15/7/2022,Engineer,8
801,59,Female,West,Bronze,84,1966.06,Home Goods,25/12/2023,Lawyer,10
802,43,Female,South,?,26,1345.12,Home Goods,8/6/2022,Manager,11
803,54,Female,West,Bronze,30,4117.82,Clothing,1/11/2023,Chef,11
804,44,Female,North,Silver,8,4991.4,Home Goods,5/7/2023,Manager,7
805,22,Female,East,Silver,91,913.83,Clothing,8/6/2023,Lawyer,5
806,59,Male,East,Bronze,7,5403.07,Clothing,22/5/2023,Lawyer,13
807,28,Male,South,Silver,32,9680.36,Electronics,6/7/2022,Manager,6
808,30,Female,South,Platinum,60,7012.2,Home Goods,15/3/2023,Teacher,14
809,58,Male,South,Silver,68,1511.45,Electronics,23/4/2022,Manager,12
810,51,Female,North,Platinum,5,5738.83,Home Goods,7/8/2022,Lawyer,12
811,55,Male,West,Bronze,2,8063.77,Electronics,11/1/2023,Chef,1
812,57,Male,East,Silver,77,3502.24,Clothing,19/11/2022,Doctor,8
813,-9999,Female,South,Bronze,9,4346.44,Electronics,13/2/2023,Artist,6
814,51,Female,East,Gold,64,122.34,Clothing,11/1/2023,Manager,2
815,44,Female,South,Platinum,34,8708.54,Clothing,19/12/2022,Chef,14
816,53,Female,West,Gold,34,4754.81,Clothing,11/1/2023,Artist,14
817,43,Male,East,Platinum,30,2610.11,Electronics,24/2/2022,Lawyer,3
818,68,Female,West,Bronze,30,2056.31,Clothing,18/1/2022,Manager,11
819,42,Female,South,Silver,87,4329.12,Home Goods,14/4/2023,Chef,2
820,36,Male,East,Platinum,64,2312.13,Electronics,23/6/2022,Artist,11
821,38,Female,North,Bronze,26,8978.11,Home Goods,22/1/2023,Teacher,2
822,48,Female,North,Platinum,94,2344.73,Electronics,30/3/2022,Manager,11
823,46,Female,North,Gold,57,4084.1,Clothing,12/5/2023,Chef,2
824,26,Male,West,Platinum,68,1493.76,Electronics,2/11/2023,Artist,5
825,36,Male,West,Gold,92,1276.73,Clothing,23/4/2023,Lawyer,2
826,43,Female,South,Bronze,41,2453.54,Electronics,24/4/2022,Engineer,8
827,42,Female,South,Bronze,14,129.43,Home Goods,23/5/2022,Doctor,8
828,57,Female,East,Bronze,91,6026.48,Clothing,20/10/2023,Chef,11
829,60,Male,East,Silver,45,2300.59,Clothing,23/1/2022,Manager,8
830,46,Female,West,Bronze,25,4371.66,Clothing,16/10/2022,Chef,7
831,42,Female,North,Bronze,99,8105.43,Clothing,11/12/2022,Artist,14
832,36,Male,South,Platinum,49,4216.24,Home Goods,2/8/2022,Chef,3
833,21,Male,South,Silver,26,7674.5,Clothing,5/6/2023,Manager,13
834,62,Female,West,Platinum,61,7149.87,Home Goods,16/6/2023,Doctor,4
835,37,,West,Silver,38,8630.15,Clothing,28/12/2023,Manager,9
836,63,Male,South,Platinum,32,4026.03,Home Goods,2/7/2022,Manager,10
837,18,Female,West,Gold,16,7453.11,Electronics,24/2/2022,Lawyer,3
838,28,Male,South,Gold,87,5675.07,Clothing,3/5/2022,Manager,1
839,21,Female,North,Bronze,98,5256.44,Electronics,5/6/2022,Teacher,10
840,24,Male,South,Gold,12,2764.01,Clothing,1/1/2022,Doctor,2
841,45,Female,South,Gold,18,5134.28,Home Goods,14/12/2022,Engineer,8
842,53,Female,North,Silver,29,641,Clothing,28/1/2023,Lawyer,1
843,24,Female,North,Platinum,44,1243.01,Electronics,16/8/2022,Teacher,11
844,37,Female,East,Silver,21,4827.43,Home Goods,5/3/2023,Doctor,6
845,52,Female,North,Silver,37,3056.74,Home Goods,31/1/2022,Chef,2
846,68,Female,West,Gold,9,9043.01,Electronics,2/9/2023,Chef,13
847,68,Male,East,Silver,48,9542.8,Electronics,6/2/2023,Doctor,4
848,56,Female,North,Platinum,6,8799.54,Home Goods,15/3/2023,Chef,5
849,38,Male,North,Gold,31,508.76,Home Goods,7/1/2022,Teacher,5
850,61,,South,Silver,61,8211.47,Electronics,4/10/2023,Artist,3
851,18,Male,South,Gold,52,4655.92,Clothing,7/4/2022,Doctor,13
852,54,Female,West,Silver,48,564.55,Electronics,14/12/2023,Chef,3
853,63,Male,North,Gold,52,1268.1,Electronics,30/8/2022,Engineer,12
854,59,Female,South,Gold,3,7965.26,Clothing,18/5/2023,Lawyer,1
855,20,Female,West,Platinum,85,4891.19,Clothing,25/5/2022,Artist,13
856,51,Female,East,Platinum,89,5940.69,Home Goods,25/6/2022,Chef,9
857,-9999,Female,North,?,14,301.4,Clothing,12/4/2023,Chef,10
858,-9999,Male,East,Silver,63,467.08,Electronics,24/2/2023,Teacher,8
859,51,Female,North,Silver,84,4340.02,Home Goods,4/3/2022,Chef,2
860,41,Female,North,Bronze,34,5097.98,Electronics,18/7/2022,Doctor,3
861,-9999,Male,North,Bronze,39,1673.23,Clothing,5/10/2023,Artist,13
862,23,Male,North,Platinum,93,3778.65,Electronics,24/3/2022,Lawyer,8
863,56,Female,North,Platinum,81,135.76,Clothing,29/4/2022,Teacher,9
864,19,Female,West,Silver,20,1420.13,Home Goods,14/7/2023,Engineer,13
865,28,Female,South,Silver,37,347.44,Electronics,2/7/2023,Engineer,6
866,24,Female,East,Bronze,16,8814.8,Clothing,1/10/2023,Engineer,5
867,24,Female,North,Platinum,38,707.66,Clothing,25/6/2022,Engineer,11
868,56,Female,South,Silver,11,5649.61,Home Goods,24/11/2022,Manager,6
869,56,Male,North,Silver,52,5893.47,Electronics,3/5/2022,Teacher,10
870,-9999,Female,North,Platinum,20,143.66,Clothing,19/2/2023,Artist,6
871,68,Male,East,Platinum,54,6161.43,Home Goods,2/10/2022,Manager,4
872,39,Male,North,Bronze,42,8494.64,,22/11/2022,Lawyer,7
873,68,Female,West,Gold,10,5813.45,Electronics,14/10/2023,Artist,14
874,68,Female,East,Bronze,78,1937.77,Clothing,29/11/2022,Engineer,1
875,-9999,Female,West,Platinum,74,5551.34,Home Goods,26/12/2023,Lawyer,12
876,20,Male,North,Platinum,30,7008.05,Electronics,30/1/2022,Chef,8
877,30,Female,South,Silver,66,6872.66,Electronics,19/7/2023,Engineer,3
878,47,Female,West,Silver,56,6159.97,Electronics,18/4/2022,Doctor,13
879,27,Female,North,Platinum,84,3887.51,Clothing,1/4/2022,Engineer,5
880,69,Female,West,Gold,97,1302,Home Goods,31/3/2022,Doctor,14
881,26,Female,South,Silver,35,806.81,Clothing,23/4/2023,Manager,3
882,23,Female,South,Silver,59,6153.91,Clothing,28/3/2022,Artist,10
883,61,Female,South,Bronze,31,3689,Home Goods,16/9/2022,Manager,6
884,19,Female,South,Bronze,54,120.36,Electronics,22/4/2022,Teacher,6
885,61,Female,North,Silver,37,1579.24,Clothing,13/3/2022,Lawyer,8
886,33,Female,North,Silver,27,7009.93,Clothing,19/7/2023,Engineer,3
887,30,Female,South,Silver,41,7605.38,Clothing,9/10/2023,Doctor,1
888,65,Male,West,Silver,1,5869.87,Electronics,1/2/2023,Teacher,1
889,30,Female,South,Platinum,18,6089.84,Home Goods,21/2/2023,Teacher,14
890,39,Female,East,Gold,59,2810.18,Clothing,17/7/2023,Doctor,4
891,-9999,Male,North,Bronze,96,4936.69,Electronics,19/8/2023,Chef,2
892,43,Female,East,Bronze,88,9386.07,Home Goods,24/9/2023,Teacher,10
893,31,Female,West,Silver,33,3909.39,Home Goods,29/8/2022,Doctor,11
894,48,Female,South,Silver,18,6138.75,Electronics,24/4/2022,Lawyer,1
895,46,Female,East,?,72,3716.36,,7/12/2023,Artist,10
896,62,Female,East,Silver,8,4553.49,Home Goods,9/9/2022,Lawyer,9
897,59,Male,South,Bronze,54,7850.22,Electronics,9/10/2023,Artist,11
898,39,Female,East,Silver,17,3981.11,Clothing,20/9/2023,Doctor,11
899,24,Female,East,Platinum,31,4431.14,Home Goods,21/6/2022,Chef,9
900,54,Female,North,?,31,2942.47,Clothing,17/6/2023,Artist,1
901,66,Female,South,Gold,35,8240.32,Clothing,16/4/2022,Teacher,14
902,58,Female,North,Platinum,26,3100.57,Home Goods,13/4/2022,Manager,8
903,44,Female,North,Bronze,83,7336.34,Home Goods,14/4/2022,Teacher,13
904,48,Female,South,Gold,74,9283.07,Home Goods,26/9/2022,Engineer,6
905,23,Female,East,Platinum,83,7709.72,Clothing,23/2/2022,Doctor,12
906,33,Female,South,Silver,21,8709.65,Clothing,24/3/2023,Lawyer,14
907,55,Female,South,Gold,58,1503.2,Clothing,20/8/2022,Manager,2
908,55,Female,South,Gold,77,4085.42,Electronics,21/4/2023,Doctor,8
909,67,Female,South,Bronze,16,353.79,Home Goods,31/5/2023,Manager,6
910,49,Female,East,Gold,86,5273.91,Electronics,20/8/2023,Chef,3
911,50,Female,North,Silver,43,9987.38,Electronics,4/5/2022,Engineer,11
912,66,Female,East,Platinum,39,5431.08,Electronics,7/11/2023,Manager,10
913,34,Female,West,Silver,22,8630.58,Electronics,17/3/2023,Artist,4
914,50,Female,North,Platinum,12,9899.2,Home Goods,20/4/2022,Chef,8
915,28,Male,South,Silver,70,3381.1,Home Goods,28/10/2022,Manager,6
916,30,Female,East,Silver,86,4338.63,Home Goods,4/1/2022,Lawyer,12
917,47,Female,South,Bronze,87,5512.99,Electronics,27/12/2023,Lawyer,12
918,18,Female,South,Silver,91,7329.71,Home Goods,15/5/2022,Teacher,2
919,47,Male,South,?,18,5146.74,Electronic,16/9/2023,Engineer,9
920,44,Female,East,Platinum,73,1929.1,Electronics,18/11/2022,Chef,5
921,57,Female,West,Platinum,18,5072.52,Home Goods,21/9/2023,Lawyer,13
922,40,Female,South,Bronze,22,7240,Clothing,23/2/2022,Artist,9
923,37,Female,North,Bronze,52,7555.65,Clothing,12/5/2022,Artist,11
924,23,Female,West,Silver,3,4247.43,Electronics,9/5/2022,Lawyer,13
925,54,Male,South,Platinum,59,6121.21,Clothing,25/4/2023,Doctor,5
926,37,Female,East,Bronze,59,9932.85,Clothing,26/8/2022,Teacher,1
927,54,Female,West,Platinum,49,3451.71,Clothing,24/5/2022,Lawyer,12
928,23,Female,East,Gold,42,1197.29,Clothing,13/11/2022,Engineer,9
929,46,Female,South,Gold,30,1497.02,Clothing,21/2/2022,Artist,10
930,30,Male,North,Platinum,90,8096.67,Clothing,29/10/2023,Engineer,3
931,44,Male,South,Silver,84,6422.16,Clothing,10/6/2023,Artist,4
932,67,Female,East,Gold,97,3729.43,Home Goods,29/7/2022,Doctor,3
933,-9999,Female,South,Gold,77,623.57,Clothing,2/11/2022,Teacher,11
934,30,Male,South,Gold,50,1067.58,Electronics,28/4/2022,Chef,14
935,56,Female,West,Gold,48,5837.3,Clothing,26/1/2023,Lawyer,9
936,-9999,Female,East,Bronze,39,5745.26,Clothing,2/11/2022,Manager,14
937,34,Male,West,Gold,45,5633.73,Electronics,14/2/2023,Lawyer,9
938,47,Male,East,Platinum,82,6849.16,Home Goods,24/7/2022,Chef,10
939,18,Male,East,Silver,30,8550.65,Electronics,2/7/2022,Teacher,1
940,41,Male,East,Silver,69,5462.46,Electronics,8/12/2022,Manager,6
941,33,Female,West,Gold,23,4749.37,Clothing,27/12/2022,Lawyer,5
942,28,Male,West,Gold,79,8896.59,Home Goods,26/7/2023,Artist,10
943,21,Male,West,Gold,37,7911.64,Electronics,14/2/2022,Lawyer,11
944,21,Female,North,Platinum,50,5137.46,Home Goods,20/3/2023,Chef,3
945,34,Male,South,Gold,81,876.82,Electronics,11/11/2023,Doctor,2
946,66,Female,East,Gold,80,2995.72,Clothing,20/12/2023,Engineer,12
947,27,Female,East,Bronze,32,8602.49,Clothing,18/4/2022,Artist,12
948,38,Female,South,Silver,18,6219.95,Electronics,2/11/2023,Lawyer,10
949,55,Female,North,Silver,65,616.43,Home Goods,15/3/2023,Doctor,1
950,66,Male,East,Bronze,16,7523.52,Electronics,25/12/2023,Lawyer,10
951,35,Male,East,Platinum,67,4735.7,Home Goods,21/12/2023,Artist,8
952,27,Female,West,Platinum,94,235.64,Home Goods,20/2/2022,Teacher,1
953,62,Male,North,Bronze,46,6577.56,Home Goods,13/12/2022,Manager,14
954,-9999,Male,West,?,59,1941.02,Electronic,12/4/2023,Manager,1
955,56,Male,North,Bronze,35,980.69,Electronics,14/8/2022,Artist,4
956,32,Male,East,Silver,78,2706.92,Electronics,31/12/2022,Engineer,7
957,51,Male,West,Platinum,51,2378.17,Clothing,24/11/2022,Teacher,6
958,22,Male,East,Platinum,95,7323.76,,23/11/2023,Doctor,12
959,34,Male,East,Silver,68,8495.28,Electronics,25/5/2022,Doctor,14
960,54,Male,West,Gold,98,5385.97,Clothing,7/5/2022,Manager,1
961,25,Male,South,Platinum,55,3461.71,Home Goods,1/4/2023,Engineer,10
962,41,Male,East,Bronze,60,7565.56,Clothing,18/2/2023,Manager,2
963,45,Male,North,Silver,20,7644.05,,6/9/2022,Engineer,5
964,64,Male,North,Silver,5,2863.21,Electronics,4/6/2023,Lawyer,6
965,25,Female,North,Gold,76,464.68,Electronics,23/3/2023,Manager,12
966,40,Male,East,Platinum,51,8565.55,Clothing,7/6/2023,Engineer,2
967,52,Female,East,Gold,38,952.38,Electronics,12/3/2023,Manager,3
968,48,Female,West,Silver,79,4479.35,Clothing,24/1/2022,Chef,2
969,34,Male,North,Bronze,48,4365.66,Electronics,9/7/2023,Teacher,2
970,45,Female,South,Platinum,77,3860.07,Home Goods,5/2/2022,Manager,5
971,65,Male,West,Platinum,43,3785.78,Electronics,11/12/2023,Engineer,5
972,65,Male,East,Gold,50,8106.64,Electronics,17/11/2023,Chef,3
973,68,Male,West,Silver,29,650.51,Electronics,23/9/2022,Artist,6
974,29,Female,North,Gold,85,8441.56,Clothing,27/7/2022,Chef,6
975,41,Male,South,Bronze,97,8752.42,Clothing,16/3/2023,Teacher,4
976,32,Female,North,Silver,7,7597,Clothing,9/3/2022,Chef,9
977,57,Female,East,Platinum,79,6391.24,Electronics,10/2/2022,Artist,11
978,48,Male,South,Bronze,57,7098.36,Electronics,4/3/2023,Teacher,5
979,44,Male,South,Gold,57,6744.37,Clothing,13/6/2023,Engineer,9
980,52,Female,East,Bronze,46,7004.81,Electronics,30/7/2023,Lawyer,4
981,35,Female,West,Bronze,3,5699.62,Home Goods,20/12/2022,Chef,7
982,53,Male,East,?,53,3370.22,Clothing,3/6/2023,Teacher,11
983,25,Female,East,Bronze,74,9745.5,Home Goods,26/8/2023,Chef,1
984,63,Female,West,Silver,28,5931.05,Electronics,15/4/2023,Chef,14
985,66,Female,South,Platinum,94,2872.09,Home Goods,23/11/2022,Engineer,12
986,55,Female,North,Gold,35,6346.73,Home Goods,2/7/2022,Doctor,7
987,22,Male,North,Bronze,6,7339.93,Clothing,14/3/2023,Doctor,9
988,31,Female,North,Bronze,57,9151.13,Electronics,15/12/2022,Doctor,8
989,55,Female,East,Gold,25,8134.45,Home Goods,14/12/2022,Teacher,14
990,37,Female,East,Bronze,43,6211.12,Electronics,21/10/2023,Engineer,9
991,61,Female,North,Silver,46,8822.24,Home Goods,14/8/2023,Manager,11
992,26,Male,East,Platinum,75,6619.8,Electronics,3/12/2022,Lawyer,1
993,50,Female,West,Gold,13,1514.72,Electronics,27/5/2022,Doctor,13
994,35,Female,East,Platinum,5,3080.41,Electronics,26/8/2023,Doctor,6
995,23,Female,North,Silver,98,1563.37,Electronics,16/7/2023,Engineer,7
996,54,Female,North,Silver,37,1140.15,Home Goods,13/10/2022,Manager,1
997,19,Male,East,Platinum,94,6050.71,Clothing,25/1/2022,Chef,7
998,47,Male,South,Silver,39,1989.65,Electronics,20/11/2023,Lawyer,11
999,23,Female,East,Gold,75,9269.92,Home Goods,1/6/2022,Lawyer,10
1000,34,Female,South,Gold,43,5898.66,Home Goods,4/5/2023,Teacher,3
1001,56,Female,West,Silver,36,2613.9,Home Goods,28/8/2023,Chef,8
1002,58,Male,West,Gold,99,5616.77,Clothing,20/9/2023,Teacher,10
1003,40,Female,South,Silver,59,7110.39,Home Goods,15/12/2022,Engineer,11
1004,48,Female,South,Silver,77,4737.19,Clothing,19/5/2022,Teacher,13
1005,37,Female,South,Bronze,22,9061.02,Home Goods,2/7/2023,Doctor,12
1006,22,Female,South,Platinum,71,5750.75,Clothing,13/5/2022,Chef,3
1007,38,Male,West,Platinum,96,5679.86,Electronics,21/12/2022,Lawyer,12
1008,60,Female,West,Silver,13,2182.22,Clothing,28/9/2022,Manager,13
1009,28,Female,East,Gold,43,964.99,Clothing,3/12/2022,Lawyer,4
1010,21,Male,North,Silver,67,7694.4,Clothing,15/11/2022,Engineer,6
1011,40,Female,South,Silver,52,5310.51,Clothing,18/5/2023,Manager,11
1012,55,Male,South,Bronze,24,4322.37,Home Goods,1/3/2022,Chef,7
1013,47,Male,South,Platinum,25,7837.84,Clothing,1/1/2023,Manager,12
1014,59,,East,Silver,75,4074.34,Home Goods,4/10/2023,Engineer,14
1015,58,Female,North,Silver,76,5918.59,Clothing,18/7/2023,Teacher,14
1016,35,Female,South,Bronze,55,1226.24,Home Goods,15/4/2023,Engineer,9
1017,69,Female,South,Bronze,54,9867.42,Clothing,30/3/2023,Engineer,9
1018,58,Female,East,Platinum,69,1727.2,Electronics,16/4/2022,Doctor,8
1019,60,Female,South,Gold,99,1773.68,Electronics,10/10/2022,Teacher,7
1020,48,Female,North,Platinum,82,4460.2,Clothing,3/11/2023,Artist,11
1021,47,Female,North,Silver,69,2660.12,Clothing,26/2/2022,Chef,13
1022,51,Female,South,Silver,27,6332.86,Clothing,21/6/2023,Doctor,6
1023,48,Male,East,Bronze,41,228.29,Clothing,21/10/2023,Artist,5
1024,64,Female,North,Gold,8,5338.79,Electronics,23/9/2022,Manager,2
1025,55,Male,East,Silver,3,8168.16,Clothing,17/12/2022,Teacher,11
1026,42,Female,North,Platinum,99,9501.95,Electronics,5/1/2023,Teacher,12
1027,34,Female,West,Platinum,98,7424.96,Home Goods,11/3/2023,Lawyer,13
1028,53,Female,North,Silver,44,1953.65,Electronics,12/9/2022,Lawyer,3
1029,57,Female,South,Bronze,85,6721.76,Clothing,8/9/2023,Manager,9
1030,47,Female,North,Bronze,30,6820.76,Home Goods,31/8/2023,Engineer,3
1031,19,Female,South,Bronze,67,4965.29,Electronics,8/10/2022,Artist,13
1032,41,Female,North,Silver,79,7655.83,Electronics,15/10/2022,Engineer,14
1033,26,Female,North,Silver,75,7756.04,Clothing,18/2/2022,Teacher,13
1034,18,Male,North,Gold,77,7080.69,Home Goods,12/10/2023,Teacher,2
1035,41,Male,South,Bronze,91,2646.38,Electronics,27/10/2022,Engineer,12
1036,55,Female,West,Bronze,47,9272.17,Home Goods,30/9/2022,Artist,11
1037,65,Male,North,Platinum,40,556.53,Clothing,28/8/2023,Teacher,5
1038,44,Female,West,Bronze,54,9713.25,Clothing,6/3/2022,Lawyer,10
1039,43,Female,North,Silver,15,5364.78,Clothings,28/11/2023,Manager,6
1040,43,,East,Gold,31,6561.86,Clothing,28/12/2023,Lawyer,6
1041,24,Female,East,Gold,68,8333.88,Clothing,22/7/2022,Manager,7
1042,42,Male,North,Bronze,79,1709.23,Home Goods,26/3/2022,Lawyer,8
1043,33,Female,South,Silver,22,8975.78,Home Goods,29/8/2023,Doctor,10
1044,55,Male,East,Bronze,37,193.82,,28/9/2023,Lawyer,4
1045,59,Female,South,Bronze,70,9304.76,,25/10/2022,Engineer,5
1046,35,Male,North,Gold,41,4172.93,Home Goods,1/10/2023,Teacher,4
1047,34,Male,East,Gold,17,9954.79,Clothing,9/6/2023,Teacher,8
1048,66,Male,West,Silver,8,2384.68,Home Goods,26/8/2023,Engineer,11
1049,61,Male,South,Platinum,85,6693.23,Clothing,3/3/2022,Doctor,6
1050,64,Female,South,Platinum,20,8506.88,Home Goods,19/4/2023,Teacher,14
1051,23,Female,East,Bronze,3,321.41,Home Goods,13/1/2022,Teacher,1
1052,37,Female,North,Bronze,61,337.85,Electronics,24/11/2022,Teacher,10
1053,-9999,Male,North,Silver,33,427.96,Electronics,13/7/2022,Manager,3
1054,40,Male,West,Bronze,19,159.05,Electronics,10/4/2023,Teacher,5
1055,63,Female,East,Silver,52,2214.08,Clothing,21/9/2023,Chef,3
1056,29,,South,Platinum,48,8062.52,Home Goods,3/2/2022,Doctor,5
1057,29,Female,East,Silver,62,2282.1,Home Goods,11/4/2023,Engineer,13
1058,51,Female,West,Silver,18,3617.27,Electronics,6/1/2023,Doctor,12
